NAICS,Description,"2006 Wages, Salaries, & Proprietor Earnings","2007 Wages, Salaries, & Proprietor Earnings","2008 Wages, Salaries, & Proprietor Earnings","2009 Wages, Salaries, & Proprietor Earnings","2010 Wages, Salaries, & Proprietor Earnings","2011 Wages, Salaries, & Proprietor Earnings","2012 Wages, Salaries, & Proprietor Earnings","2013 Wages, Salaries, & Proprietor Earnings","2014 Wages, Salaries, & Proprietor Earnings","2015 Wages, Salaries, & Proprietor Earnings","2016 Wages, Salaries, & Proprietor Earnings","2017 Wages, Salaries, & Proprietor Earnings","2018 Wages, Salaries, & Proprietor Earnings",2001 Jobs,2002 Jobs,2003 Jobs,2004 Jobs,2005 Jobs,2006 Jobs,2007 Jobs,2008 Jobs,2009 Jobs,2010 Jobs,2011 Jobs,2012 Jobs,2013 Jobs,2014 Jobs,2015 Jobs,2016 Jobs,2017 Jobs,2018 Jobs,National 2001 Jobs,National 2002 Jobs,National 2003 Jobs,National 2004 Jobs,National 2005 Jobs,National 2006 Jobs,National 2007 Jobs,National 2008 Jobs,National 2009 Jobs,National 2010 Jobs,National 2011 Jobs,National 2012 Jobs,National 2013 Jobs,National 2014 Jobs,National 2015 Jobs,National 2016 Jobs,National 2017 Jobs,National 2018 Jobs,2004 Payrolled Business Locations,2005 Payrolled Business Locations,2006 Payrolled Business Locations,2007 Payrolled Business Locations,2008 Payrolled Business Locations,2009 Payrolled Business Locations,2010 Payrolled Business Locations,2011 Payrolled Business Locations,2012 Payrolled Business Locations,2013 Payrolled Business Locations,2014 Payrolled Business Locations,2015 Payrolled Business Locations,2016 Payrolled Business Locations,2017 Payrolled Business Locations,2018 Payrolled Business Locations
115112,"Soil Preparation, Planting, and Cultivating",30706.568152023887,33992.553905572626,44552.91665386913,40283.597374983176,53929.322435850394,46160.48183300146,50924.83603868405,38595.87969707161,65216.386294161006,53123.16078414751,65261.67886400898,67594.18158026843,66032.13615280499,240.25302970236643,276.473958500406,274.7463208463707,241.3481934682315,211.8830917811539,181.2769154520471,222.61236445472235,274.43764762616206,211.96935241327185,311.90692384865065,249.20909662765476,373.9411989226427,392.35047754090175,398.6215344349366,417.2239677431728,410.95467896549974,541.8559873672035,467.36987633754643,28890.870924189578,24297.891549601816,20077.887237546212,26667.353540604472,23743.99462240383,23786.332551611333,29213.09044348359,19977.200058324965,22105.255302545487,27839.158420705506,23484.220187643707,24587.395791819123,30521.312435390886,27331.70713643871,30379.695607307425,26073.778756278847,37008.73312888759,25556.881863576273,37.835973333078435,35.60232404945418,35.28782012215815,45.32690930899698,41.508924804918934,52.95935037393355,63.34237883595051,46.40659172035521,43.80568708758801,47.669644659431654,58.307646901998666,41.206781562231484,51.44156131781638,57.61853747550631,58.1207463601022
115113,"Crop Harvesting, Primarily by Machine",25931.72111295808,24597.29822344443,32128.293909160042,21124.79481901806,31216.76927743214,28318.884957796472,35246.64952952611,30785.496734457945,40823.52606034868,47138.476182787825,34890.57595413291,47325.83958303758,37382.91293271478,25.698964207092896,34.16861957175704,25.62922571800221,81.88536987137705,43.213285074760485,39.29131052349345,41.49107018350502,59.209072741325855,60.466735755181126,50.736247573469406,43.710165419222406,63.727351265667366,62.18186723001132,51.35693657809976,43.279210879825484,35.6164825518959,48.76079082691798,58.61184125651625,11074.29758883957,10188.581293518659,10130.95694024675,8496.805680271345,8447.560920931935,12143.593460592503,12669.312064534264,10099.531801450325,10723.162550564306,8716.854668064958,9679.407136641315,9330.780572620388,13852.167821039287,14796.965514512593,11688.158310182203,14515.459962390223,14359.300263398276,10381.53681054249,16.7030950912158,18.438365258392878,15.596203980967402,12.368797810701654,12.698413523705677,14.916136387898586,10.25865433452418,12.073030656320043,13.032993940985762,13.26440700276289,12.9516611538711,10.416638535424136,15.163518621656113,17.46290201570373,13.110378765547647
115114,Postharvest Crop Activities (except Cotton Ginning),18405.515687581297,25456.327243901203,24073.3295782088,29436.877698959717,22478.908911295843,23362.193637038956,24666.18637447804,28334.55580116529,25675.820679614084,30046.872702147,23020.518483513344,25232.574417992313,23727.539264810188,823.378398151207,1120.184592250439,1039.8092403299843,1211.6968974522338,1226.4455237537516,1108.9094866315354,1123.302046305299,1546.3788740779762,1077.7824899855993,1256.6641321399343,1563.7019040527025,1847.3135910680614,1843.6352290253371,1632.883419687377,1138.2327187179233,1507.260184332332,1514.3695141615203,1634.213798917473,64192.23464297243,68379.78448864869,68846.23230595568,68109.10402595243,85929.34340030402,83449.71194319573,68572.35128614942,77492.66584817301,77818.129423386,70463.5003065509,85551.11528932209,74954.49813481105,103347.66092484363,70604.29661075084,70361.47014528757,109976.4853943775,91905.88358675248,91186.81026103752,47.45487704373663,41.29566329438239,48.66468095872551,38.725387233041694,40.93426145525882,33.48379731294699,31.81516092652455,31.426585384830833,32.59624000667827,39.69078759215772,34.366251544898844,43.63637021232862,38.80663939053193,36.874491115461566,33.58074043691158
115115,Farm Labor Contractors and Crew Leaders,20501.481598953134,15015.22250210891,15908.399962307927,20869.670334372542,19151.991487727828,20046.424356102507,18261.446235433665,28628.150442984806,21194.975519646854,23579.27928195384,29840.44666979226,28487.23916288598,22405.154095997128,1942.65252682431,1715.7932125296152,2088.1048870178483,2312.7197993332647,1884.1420492662141,1840.5781034859124,2587.4500101988724,2791.115858502643,2944.958986141672,2048.584031693918,2431.737198133666,2846.5473726453256,3157.271341873125,3397.7889304312166,3301.408017923273,3675.200615282737,2347.803266662671,3563.0170524603336,212637.91800950788,220749.55145409162,254679.23144634574,246203.46386996662,263385.45464211336,227426.07903859264,307815.51637106115,280821.0792092185,235998.54449989574,301857.7954327783,346538.2421495722,235317.12477011094,291754.6471327143,362203.27622040693,315749.6229275165,335781.3550935008,275433.730291208,303735.42616709386,13.964816381968557,14.411250088759697,12.737710496329237,14.73771734564798,11.203536238195374,13.900754913385025,14.77635798609117,11.94594737906009,16.64438893457409,11.557688965229318,12.482833221741021,11.391798754385672,14.782976815884467,17.136139989830554,14.134593148017302
115116,Farm Management Services,48519.693479979316,43270.318920730715,67397.99514825283,54206.349745782805,48851.97247473619,55484.19502647647,39954.60730292869,63063.76440384953,44293.61747180358,57559.647049223306,52356.14876686279,51424.94920460731,55803.83759314832,32.26908477255829,39.45526233754225,37.777153167403014,26.322235777712873,67.75466613499155,65.05193688713541,40.26791526714373,35.9508496830181,28.74765565669743,31.28387025347823,29.97811479092658,57.54275135401024,32.471784032756844,39.49796721690093,48.2580009875764,163.44893952192518,263.04427722408695,209.8065663307645,16452.137584839315,19846.960721134503,19005.598688652986,17422.308940219875,14835.174876402276,15890.325886305558,17081.21374052609,14323.652518687704,16681.9368084897,12098.924777265483,17248.538426447263,19802.421146696503,19954.528943190613,17859.240720274043,17813.116011646573,14908.02094414298,17932.72183596218,20410.488543663334,8.574100745725445,12.261322666902561,13.880992986168712,13.246644896781072,14.243714409111998,9.66591380815953,11.305415005190298,10.191642879426945,9.504836451029405,10.572116138646379,11.353707104478962,12.38819519644603,17.026265060156582,16.430205638345797,19.63892392255366
115210,Support Activities for Animal Production,19846.736931879277,23823.128586310726,23724.467520487844,28624.05149632998,22600.713309291426,35845.5192708129,27930.192313267922,36224.09098349202,37355.78352381506,28145.37195798452,39180.591822404735,32483.68139564227,31449.91298950489,317.8112731904783,306.6793265785634,345.670711859431,358.57233064015935,353.6844824985602,358.47017293459635,358.8769030398979,307.66633919192697,332.4232642498259,381.2567190056351,405.41227992081775,368.0742419220377,429.8182895678718,405.0058984462431,429.12554383851983,525.9129351280571,453.13068257118186,548.9407972986728,30251.18225724309,25128.70047242923,22883.712364795698,27245.248338341236,31620.618180478297,32727.723937440518,31871.525566927732,29658.311919198663,24998.58641849083,28294.995724586195,25595.055324547648,31910.50091233376,24508.16110083556,30293.391011590305,28169.729367412725,36854.7145649184,30328.668582882146,29993.04638814654,101.26187613524962,126.92600188702345,116.32574912682176,114.15761743038892,140.3332632759586,135.01183372507802,128.8350447199773,109.6634164078161,161.7178646328859,152.56585151907058,128.21272783225868,149.0052701947978,145.7796919132117,160.06402362606022,171.62966484660282
115310,Support Activities for Forestry,20941.845957691105,23505.12741322376,31407.63736252122,39314.61439822269,38095.33713931683,31201.20393722816,43900.83284904844,41364.44259707439,49939.9332131353,48936.440178212,47664.791648427294,54287.83834505237,36250.5756747643,52.655919666480386,19.447609556589928,19.299040436251936,42.96172737548501,41.022910594157786,52.18045113414581,78.61113322611673,102.4263132070575,150.53908547529727,123.10394529456417,170.31756479387116,133.5731659321699,154.08237624278593,103.23434563709081,83.26054608430073,100.33319135183898,116.37721475417851,121.69845694700362,14651.619682795654,13903.035317161037,13337.473383821061,13493.653333219494,13651.484752108776,18558.255996607168,18643.210304882887,16020.83914158256,13091.698479645991,14404.475404219755,14016.168259608115,16799.775441830938,16453.9009239981,17541.80836227157,14746.828700164944,15148.009300254791,17375.900477243013,16815.865839779584,25.16485844193958,25.92731952390168,25.34255755036138,21.128289446374403,37.61850936182309,38.7233498015441,25.66330574755557,24.925346413988155,25.428695678664372,25.570759134553374,27.167570719961077,31.193652330432087,22.26619067620486,29.70338319457369,22.980419755447656
211120,Crude Petroleum Extraction,139838.4781341969,130578.4478007046,126812.61448832761,107294.20142389495,182906.6476862427,173970.39143311977,149165.67588790832,165248.94989726445,192588.94318177667,198986.20118292753,172733.45227268813,214647.1393676133,206098.30404354676,3201.2902456483203,2690.7398451268,2307.787353959371,2566.5397030482195,3839.5739475628757,4582.379810043436,4701.732802328906,5938.2772063297525,6057.866454934353,5129.59601441566,6649.291143933262,7526.42570940812,5364.030846091831,7739.889622368436,6362.12554057802,5519.672110523054,5668.0633575706615,7412.504002446933,74347.09585019972,104740.74999129798,106202.31359909146,103137.12874056041,90823.86434285325,123302.97192141767,130683.58861362473,138767.0493768462,121995.57497023974,96193.09421926353,142859.97644734578,133341.08639693164,126173.41992323282,159931.00919163894,150333.13163034804,122411.00017648528,120121.85517484599,111478.46295436277,264.5608956297283,316.5545257943245,271.48492077186694,291.2983285784462,370.5470803035144,345.4931492614582,359.820836129848,358.7137310296322,300.6247055235901,374.2763719337038,321.57989954915007,348.40045267840287,341.2690774440205,276.7770169183612,262.0386271521682
211130,Natural Gas Extraction,111155.18360395927,109867.54651910426,165793.31709080085,149635.8334348549,177987.29837078942,181100.09800743742,192836.4180652954,173939.39340263116,190152.96744145744,198549.20646732373,151299.33373529112,175566.79005665513,188538.16005288617,1048.1957532998895,970.4028022654938,1306.4104851387447,980.7555177348942,1194.5952240420509,1647.4612284447005,1381.4296177765023,1829.974629839127,2342.81445893024,1786.3495588071873,2464.198373927772,2002.40752093302,2826.686767255257,3413.727721753836,2891.5590151474667,2355.041926597093,1994.331563827932,1779.2281065239413,29925.92502240642,37237.10513345511,37897.21470622653,26903.416547450543,38529.68846435875,30095.008782068428,39784.80200992673,46501.81370357467,39814.88125511543,32530.17031243535,41180.671683290515,50360.59719097417,43270.6242677031,48355.26809777713,45759.53853422167,40807.696999957705,37468.98771856121,36963.503212884796,125.87811149129763,97.99367230448169,127.59441450571812,92.09270355372624,146.47590855485208,118.43086699697668,108.95365934548259,120.22801938501638,151.95595813303555,154.90970453376002,163.8613291661958,175.05510451284349,140.3435935069694,142.4667677633348,146.94497032117798
212111,Bituminous Coal and Lignite Surface Mining,75111.07921503873,79471.51793957678,73637.3020258947,85502.70063534973,85856.35845875888,98440.94023389369,74135.28357019798,80543.59773131808,74730.38344756057,94521.36000149883,75742.19831740149,84032.9055575784,76709.77588981026,674.3883348196836,504.7952850535877,611.7940782986324,605.0042479497642,543.9973036442105,489.3235781864542,516.5479066747694,595.9945461435786,574.4603707442784,448.23994088489263,414.07659516670947,492.1530890665665,421.068208081044,495.95516811449414,372.1034619728983,490.45112530011966,411.1829268816898,585.4777694653912,29002.04852340133,28298.46356798234,34325.72119001769,35357.09653399784,39952.50127350677,45455.15995276915,43399.18977161766,39521.846321365796,32269.141048022757,35059.69068711174,39779.174800497785,38647.39910072863,40892.95596195738,38270.14831951223,23013.377886048464,23041.56949776744,24989.08888542977,22929.78394723821,5.478726500482298,4.105073435348459,4.850519799685571,6.095081565785222,5.3274155567167325,5.407318889629096,4.398320774489548,5.678109356260393,3.2609139997977765,4.836981436843052,4.776013552304358,4.860407141270116,4.447401685966179,3.7813115262426438,4.326540188118815
212112,Bituminous Coal Underground Mining,61874.71090710127,71024.77253726003,95075.74917898778,88637.79992136567,82315.07304895514,99254.49913378645,102081.28917650835,90459.46689372217,99169.1249017459,116577.25547491328,97734.63299748102,105372.14836957566,99499.83365651012,1499.568571684409,1371.2304016543258,1108.5238975677717,1733.8567665526123,1591.3351033478934,1906.1203923985713,1505.8449729457607,1419.1880659141266,2050.5818732049647,1628.6902847137717,2045.2649563983532,1414.392416202698,1389.5160273574386,1126.042919777301,1173.07188166179,953.9697290285392,657.1090477541902,816.0128519865817,33222.058926066005,44365.98016468478,30566.922193169194,34690.94855471302,36835.94007195662,41063.957522985686,37687.2233690238,39814.64465471252,36091.12150405567,36963.137904656614,48844.94346041005,54715.70038421051,48895.22886567164,44812.46557963822,40369.45448905302,28665.144462348668,24278.007913621455,25483.56770914968,6.911168356391135,8.745645717077423,7.450010599172674,7.419504022412002,7.070720745681319,9.52036173120141,7.554376813885756,7.609188071731478,9.189732251502573,8.148133042175322,7.1235195943852885,7.384302044846118,6.010965974605642,8.509824329509865,6.029463206604123
212113,Anthracite Mining,14,0,0,0,11,10,0,0,0,0,12,14,11,0,0,14,14,11,0,0,11,0,0,15,10,15,0,15,0,0,12,763.8746900106381,559.8587069208589,581.4288877304303,685.7669517054925,612.0205992818587,627.065465123762,1005.6606208127332,1033.958080644452,1276.039714675517,880.6946177968641,1122.0619211975452,1028.9731316044824,960.8636807628644,819.0921523131045,804.1285925717531,949.9944927210718,667.3059985049088,861.2180092083613,10,0,13,14,12,0,14,0,0,10,0,11,10,12,0
212210,Iron Ore Mining,0,11,198097.0039678891,91039.05158190435,448053.5847425574,64391.761033086346,11,11,11,12,13,12,11,23.559122086314964,0.30125059191669673,1.3711492407932941,5.699712792411679,12,0,0,0.27727191201310936,0.864022147830255,2.739085998600359,0.22824056433746592,14,0,10,13,0,12,0,5750.808972875864,6100.904098780379,4697.545274734009,4911.517041060648,5678.966069115259,5212.527368899088,4964.6526386843525,5905.27992259173,4438.586377322478,5465.3369221786215,6679.206144537385,7405.589133662945,5837.715876360362,7301.649095178797,5295.3627867624755,5329.347534433779,5424.28426053569,4668.427243339336,1.14356394065544,0,11,12,1.237603923457209,0.9016379861859605,0.996837300399784,14,0,13,0,0,10,0,10
212221,Gold Ore Mining,125519.86921526995,219811.6086632052,158335.8869458423,149410.78185999347,197461.34077171434,268271.0320705946,166175.34829798754,125484.39444023851,197242.44771551702,124771.97300788168,160704.50738055535,174196.66896213865,165228.74972511642,293.7876664105487,373.82054799820264,65.58654176001681,116.58458859541537,153.60767978786603,151.72184929956768,79.37710258794024,126.08877419208886,102.92964774457424,162.55522413304809,130.8804101651957,151.52513011007494,256.85394002983816,102.97932515095513,93.67938800081191,63.5589620163977,33.07553451051621,48.264346024368706,11080.948172971599,8698.357470252044,8689.326569353329,8411.236598570194,10959.570270627624,9094.640067489234,10865.134466405118,10342.45744246509,12238.908006555,9701.387219499347,15376.073729744878,12787.000604184263,13475.006676753366,14482.765882095919,12469.842383129217,17032.004003183225,15948.95384903804,12831.032802112339,18.165785150043668,21.549988439131994,19.498108076816425,16.300482112425378,24.987718892050907,21.104828469804488,24.34158769566566,28.811137247085572,21.57834338286193,28.661482687236276,16.846220505191013,21.153999139706137,15.187230609473772,19.010630415007473,12.044654888799414
212222,Silver Ore Mining,0,0,180696.3756375831,114718.4866159736,0,14,88800.48201206958,99959.37977940655,55079.84448569572,70981.70495451955,81331.67505294278,97342.63204367639,91570.11992599386,24.484354896560454,8.421567223206056,0,14,0,0,0,15.171613880603894,5.573483455235786,15,0,5.323287685749705,24.983206988546744,93.57426290120999,102.11676909001673,30.887171008956557,23.768939561361666,12.882988108242463,893.8590250316397,881.1089976001418,841.5761875907873,1061.5832525481758,1084.1551350820462,837.6992470530024,1269.267496389134,1504.263025652615,1211.184954577404,1207.3141158526912,1622.239529155963,1814.8643802003298,1706.4889471391064,1505.9233432585963,1668.9502071848062,1308.5853346475437,1254.2279126455123,1346.8221575027183,10,0,0,0,1.059564375213813,1.0241096858750098,10,0,1.1423339553526604,1.9139801462646573,2.0462344088358804,3.43537501799874,2.469906192156486,0.8262954641832039,1.064883888035547
212230,"Copper, Nickel, Lead, and Zinc Mining",227567.20176224248,176644.3783178778,134499.36592533244,94191.95566617054,140394.0435919983,141881.55261378086,102884.69283027347,81894.03164180691,128440.98278679751,101512.44822816453,76452.57926573111,137317.1408045249,186379.65134685414,18.486927965004252,12.359837905977122,2.4954779647315037,0.5761637684160695,2.2503969737783924,5.4805172923591705,13.435878762491898,27.496697577390552,15.712912785118414,5.426093636143593,26.257773342234888,4.175242441518901,8.095593560930514,8.327057980908693,11.408579029622949,7.147190935528687,5.025783527629798,18.032910485514513,14346.929585819225,11618.570315958867,7349.985950050326,9779.736607522922,9059.646384877029,11844.953732540456,14794.323068965352,15014.20088042243,15259.283127702716,14331.322561795116,14540.398032720044,17071.747034979526,16525.96489388188,16230.593673609506,21245.972586264375,17375.595900451433,17700.824691114998,19474.980715765385,0.8299633646849542,1.8624729158356785,2.323115720041096,1.9546435402939095,1.9011884854873642,2.4229010122595356,1.8024581613950432,2.9335882893414236,2.462573986686766,1.9734691879479214,1.8737829050747679,2.082558424328454,1.708586700214073,2.026080938219093,1.0657629728200846
